column_1,column_2,column_3,column_4
meta-llama/Llama-3.2-1B,"Today, in 2049, literature", is,"[('was', 8.473883628845215, 0.14416762956980864), ('will', 9.84412956237793, 0.5674897288852604), ('is', 9.136049270629883, 0.2795391511798581), ('were', 3.6157126426696777, 0.001119414443854443), ('are', 5.542057037353516, 0.007684075921218429)]"
meta-llama/Llama-3.2-1B,"Today, in 2050, literature", will,"[('was', 8.190370559692383, 0.05177847380244784), ('will', 10.903555870056152, 0.78067568662719), ('is', 9.334291458129883, 0.16253533067452403), ('were', 3.495757579803467, 0.00047348337367214614), ('are', 5.755667686462402, 0.004537025522165936)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1950, space travel", was,"[('was', 11.646417617797852, 0.8834665773345851), ('will', 7.428791046142578, 0.013016618530202282), ('is', 9.486592292785645, 0.10190368843520822), ('were', 4.875767707824707, 0.001013291103018722), ('are', 4.351446151733398, 0.0005998245969857402)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1951, space travel", was,"[('was', 11.671693801879883, 0.8859743401386146), ('will', 7.5032501220703125, 0.013711629054992748), ('is', 9.476988792419434, 0.09868993635212478), ('were', 4.877894878387451, 0.0009929142880996324), ('are', 4.42484188079834, 0.0006311801661681687)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1952, space travel", was,"[('was', 11.656020164489746, 0.8853283649925612), ('will', 7.464165687561035, 0.013384591177222877), ('is', 9.471951484680176, 0.09967251184450827), ('were', 4.850772857666016, 0.0009808961398423137), ('are', 4.413780689239502, 0.0006336358458653544)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1953, space travel", was,"[('was', 11.685065269470215, 0.8894126670049648), ('will', 7.433196544647217, 0.012663104341967425), ('is', 9.461420059204102, 0.09624683696247685), ('were', 4.913990020751953, 0.0010196771641355887), ('are', 4.47551965713501, 0.0006577145264554999)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1954, space travel", was,"[('was', 11.634389877319336, 0.8987902052787022), ('will', 7.233031272888184, 0.011019771167030288), ('is', 9.316871643066406, 0.0885468161725911), ('were', 4.879693031311035, 0.00104744388051304), ('are', 4.315428733825684, 0.0005957635011632154)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1955, space travel", was,"[('was', 11.6500883102417, 0.8930645136135905), ('will', 7.355270862579346, 0.012180561657245601), ('is', 9.389837265014648, 0.09316832251402496), ('were', 4.844686508178711, 0.0009893145196127671), ('are', 4.340073108673096, 0.0005972876955260688)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1956, space travel", was,"[('was', 11.695876121520996, 0.88605310002857), ('will', 7.4933037757873535, 0.013252742808007752), ('is', 9.505159378051758, 0.0990931322429173), ('were', 4.900238513946533, 0.0009911784140936722), ('are', 4.414551258087158, 0.0006098465064113554)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1957, space travel", was,"[('was', 11.644963264465332, 0.8965892800695656), ('will', 7.192931175231934, 0.010449621798395353), ('is', 9.359774589538574, 0.09123231819871755), ('were', 4.936313629150391, 0.0010941176508557327), ('are', 4.391703128814697, 0.000634662282465706)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1958, space travel", was,"[('was', 11.583227157592773, 0.8944244529208438), ('will', 7.239833354949951, 0.011620684298572244), ('is', 9.311110496520996, 0.09220955706406343), ('were', 4.893497467041016, 0.0011123231448538138), ('are', 4.3297343254089355, 0.0006329825716667296)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1959, space travel", was,"[('was', 11.580138206481934, 0.8896598868096737), ('will', 7.3734283447265625, 0.013251746807630537), ('is', 9.346961975097656, 0.0953603628774389), ('were', 4.887254238128662, 0.0011029134525427891), ('are', 4.31943941116333, 0.0006250900527141444)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1960, space travel", was,"[('was', 11.47343635559082, 0.8826654878972761), ('will', 7.418288230895996, 0.015299163722268095), ('is', 9.298812866210938, 0.1003157592281268), ('were', 4.828193187713623, 0.0011476347956697749), ('are', 4.131793975830078, 0.0005719543566591469)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1961, space travel", was,"[('was', 11.473953247070312, 0.8881745051701995), ('will', 7.252782821655273, 0.013039690389784205), ('is', 9.259174346923828, 0.09696880592401085), ('were', 4.8776421546936035, 0.001212709540905846), ('are', 4.181082248687744, 0.0006042889750997045)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1962, space travel", was,"[('was', 11.466470718383789, 0.8905646621946984), ('will', 7.182272911071777, 0.012276144481775293), ('is', 9.232576370239258, 0.09538881852100632), ('were', 4.858662128448486, 0.0012020724676422275), ('are', 4.109513282775879, 0.0005683023348778324)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1963, space travel", was,"[('was', 11.574410438537598, 0.9006496342591236), ('will', 7.276240348815918, 0.01224290063585478), ('is', 9.221012115478516, 0.08560280024241296), ('were', 4.808145046234131, 0.001037538339817141), ('are', 4.010138988494873, 0.00046712652279157587)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1964, space travel", was,"[('was', 11.44887924194336, 0.8957981365528123), ('will', 7.098957538604736, 0.01156280395193466), ('is', 9.161145210266113, 0.09092009663936952), ('were', 4.842773914337158, 0.0012111977741304989), ('are', 3.9734277725219727, 0.0005077650817530487)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1965, space travel", was,"[('was', 11.476064682006836, 0.8886882234299489), ('will', 7.297690391540527, 0.013617723988710568), ('is', 9.250724792480469, 0.09600560543134148), ('were', 4.835940837860107, 0.0011613958783111896), ('are', 4.045860767364502, 0.0005270512716877972)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1966, space travel", was,"[('was', 11.39304256439209, 0.8792792273149415), ('will', 7.244044303894043, 0.013875216338737355), ('is', 9.267354965209961, 0.10494274469430359), ('were', 4.862082004547119, 0.0012816418510918283), ('are', 4.137789249420166, 0.0006211698009257058)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1967, space travel", was,"[('was', 11.60417652130127, 0.888120283211311), ('will', 7.251537799835205, 0.011432594774328753), ('is', 9.408598899841309, 0.0988426870321211), ('were', 4.906085968017578, 0.0010952872247742028), ('are', 4.140052318572998, 0.0005091477574650052)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1968, space travel", was,"[('was', 11.456467628479004, 0.8740954727113754), ('will', 7.23317813873291, 0.012805824627626002), ('is', 9.39651870727539, 0.11141262874179546), ('were', 4.8452019691467285, 0.00117577081686888), ('are', 4.010527610778809, 0.0005103031023341644)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1969, space travel", was,"[('was', 11.418582916259766, 0.8827227843813489), ('will', 7.20701789855957, 0.01308473372501158), ('is', 9.26336669921875, 0.10228826827863392), ('were', 4.932519912719727, 0.001345745588423647), ('are', 4.053013801574707, 0.000558468026581915)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1970, space travel", was,"[('was', 11.281509399414062, 0.8683251719909436), ('will', 7.2996344566345215, 0.01619481815082452), ('is', 9.24772834777832, 0.1136115546951891), ('were', 4.737218379974365, 0.0012489150909117926), ('are', 4.036165237426758, 0.0006195400721307542)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1971, space travel", was,"[('was', 11.277783393859863, 0.8726891544489411), ('will', 7.216115474700928, 0.015027945593314895), ('is', 9.209930419921875, 0.11035764971268242), ('were', 4.760070323944092, 0.001288999526469099), ('are', 4.054041385650635, 0.000636250718592567)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1972, space travel", was,"[('was', 11.234579086303711, 0.875509717293856), ('will', 7.089714050292969, 0.013872954353622636), ('is', 9.148627281188965, 0.10872855397414277), ('were', 4.724064826965332, 0.0013025084621314702), ('are', 3.925791025161743, 0.0005862659162471412)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1973, space travel", was,"[('was', 11.262115478515625, 0.8802811356307789), ('will', 7.012927055358887, 0.012566730754529756), ('is', 9.138182640075684, 0.10524684441624198), ('were', 4.765497207641602, 0.0013279322827985096), ('are', 3.932579517364502, 0.0005773569156509698)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1974, space travel", was,"[('was', 11.174322128295898, 0.8704867554653403), ('will', 7.006159782409668, 0.013475728768623801), ('is', 9.139934539794922, 0.11382531580924249), ('were', 4.825220584869385, 0.0015218869825578047), ('are', 4.034659385681152, 0.0006903129742355767)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1975, space travel", was,"[('was', 11.223593711853027, 0.8638964009176503), ('will', 7.174014568328857, 0.01505746244377329), ('is', 9.2413911819458, 0.11901509399500942), ('were', 4.779996871948242, 0.0013741783864085189), ('are', 4.041862964630127, 0.0006568642571582805)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1976, space travel", was,"[('was', 11.153928756713867, 0.8605380676083914), ('will', 7.146021842956543, 0.01563717261771741), ('is', 9.198521614074707, 0.12177203253551265), ('were', 4.727877140045166, 0.0013930648347199746), ('are', 3.980343818664551, 0.0006596624036585247)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1977, space travel", was,"[('was', 11.114967346191406, 0.8551224849029233), ('will', 7.034238815307617, 0.01444742481221628), ('is', 9.216598510742188, 0.128108284689719), ('were', 4.813753604888916, 0.0015683607640386184), ('are', 4.080623149871826, 0.0007534448311030133)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1978, space travel", was,"[('was', 11.051251411437988, 0.8445806187808282), ('will', 7.01848840713501, 0.014970434020804021), ('is', 9.240440368652344, 0.13810705596045655), ('were', 4.756809234619141, 0.0015595510918274807), ('are', 4.066945552825928, 0.0007823401460836668)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1979, space travel", was,"[('was', 11.123456001281738, 0.8453811804840339), ('will', 7.153462886810303, 0.015955355044255534), ('is', 9.299042701721191, 0.13637034738609116), ('were', 4.803712844848633, 0.0015220292393217489), ('are', 4.123715400695801, 0.0007710878462978405)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1980, space travel", was,"[('was', 11.177722930908203, 0.8511477421888368), ('will', 7.271739482879639, 0.017126077049447252), ('is', 9.294121742248535, 0.12940985455673654), ('were', 4.8988447189331055, 0.0015963304263013423), ('are', 4.102627277374268, 0.000719995778678026)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1981, space travel", was,"[('was', 11.069629669189453, 0.846761064207849), ('will', 7.0773138999938965, 0.015628603438424146), ('is', 9.233458518981934, 0.13499630505230376), ('were', 4.901681423187256, 0.0017744141503149267), ('are', 4.153397083282471, 0.0008396131511080141)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1982, space travel", was,"[('was', 11.110465049743652, 0.8520619200899355), ('will', 7.0182013511657715, 0.01423061317922603), ('is', 9.239460945129395, 0.13119110746384985), ('were', 4.928981304168701, 0.0017615171500057754), ('are', 4.081559181213379, 0.000754842116982996)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1983, space travel", was,"[('was', 11.037059783935547, 0.8525084486448687), ('will', 6.9199113845825195, 0.013888132801460224), ('is', 9.163922309875488, 0.13098013172566483), ('were', 4.901433944702148, 0.001845143920809555), ('are', 4.038031578063965, 0.0007781429071966034)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1984, space travel", was,"[('was', 11.062843322753906, 0.8497934897296633), ('will', 6.950865268707275, 0.013915666790530634), ('is', 9.214030265808105, 0.13377781272440012), ('were', 4.884538173675537, 0.001762420622179567), ('are', 4.030981063842773, 0.0007506101332264225)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1985, space travel", was,"[('was', 11.009806632995605, 0.8380278353706181), ('will', 7.065645217895508, 0.01623046288192482), ('is', 9.241175651550293, 0.14293933863616085), ('were', 4.951910018920898, 0.001960412092245552), ('are', 4.106721878051758, 0.00084195101905069)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1986, space travel", was,"[('was', 10.957723617553711, 0.8325488256488907), ('will', 7.052621364593506, 0.016766613485652455), ('is', 9.229055404663086, 0.14779462729543033), ('were', 4.934781551361084, 0.002016876047859952), ('are', 4.097477912902832, 0.0008730575221666055)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1987, space travel", was,"[('was', 10.992350578308105, 0.8351314411322164), ('will', 7.0149993896484375, 0.015646354308769556), ('is', 9.250225067138672, 0.1462713730317678), ('were', 4.996682167053223, 0.002079070077745749), ('are', 4.127521991729736, 0.0008717614495002918)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1988, space travel", was,"[('was', 10.944592475891113, 0.8196235899302161), ('will', 7.1226887702941895, 0.017938361004187615), ('is', 9.307799339294434, 0.1595012982358617), ('were', 4.939742088317871, 0.002021813357848633), ('are', 4.146847724914551, 0.0009149374718859741)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1989, space travel", was,"[('was', 11.035269737243652, 0.8146040261149841), ('will', 7.3257880210876465, 0.019949825999937984), ('is', 9.42408561706543, 0.16263655989915837), ('were', 4.973414421081543, 0.0018980875402392439), ('are', 4.239904403686523, 0.0009115004456803251)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1990, space travel", was,"[('was', 10.897878646850586, 0.8066287641478265), ('will', 7.200601100921631, 0.019997074680001656), ('is', 9.340778350830078, 0.16999401775669765), ('were', 5.054299354553223, 0.002337972849987391), ('are', 4.246320724487305, 0.0010421705654869162)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1991, space travel", was,"[('was', 10.925718307495117, 0.8151054853764451), ('will', 7.076761722564697, 0.017363337617838332), ('is', 9.323022842407227, 0.1641239720989188), ('were', 5.075969696044922, 0.0023480117901810917), ('are', 4.279908180236816, 0.0010591931166166716)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1992, space travel", was,"[('was', 10.911048889160156, 0.8142915574608718), ('will', 7.093135833740234, 0.01789292574851764), ('is', 9.312060356140137, 0.16456900204123315), ('were', 5.028066158294678, 0.0022689921581397587), ('are', 4.1859965324401855, 0.0009775225912375194)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1993, space travel", was,"[('was', 10.81087875366211, 0.8056529115091503), ('will', 6.9822611808776855, 0.017514610986409027), ('is', 9.273088455200195, 0.17309883300397907), ('were', 5.068577289581299, 0.0025840335117913614), ('are', 4.2586493492126465, 0.0011496109886701595)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1994, space travel", was,"[('was', 10.787880897521973, 0.7993339454252568), ('will', 7.010128974914551, 0.018284009683120633), ('is', 9.288121223449707, 0.17839837985953497), ('were', 5.118627548217773, 0.002758054288997428), ('are', 4.307541370391846, 0.0012256107430901777)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1995, space travel", was,"[('was', 10.788413047790527, 0.7914224177947241), ('will', 7.064460277557373, 0.019103643672894372), ('is', 9.337345123291016, 0.1854460363955937), ('were', 5.135248184204102, 0.0027750450789128544), ('are', 4.340007781982422, 0.001252857057874941)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1996, space travel", was,"[('was', 10.744202613830566, 0.7791283123584593), ('will', 7.091462135314941, 0.02019500442213124), ('is', 9.366658210754395, 0.19649389132595926), ('were', 5.136353492736816, 0.002858584651977504), ('are', 4.366840839385986, 0.0013242072414728855)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1997, space travel", was,"[('was', 10.724189758300781, 0.7650152996460877), ('will', 7.115775108337402, 0.02072791169767953), ('is', 9.431123733520508, 0.20994168640776506), ('were', 5.144022464752197, 0.002885587560228706), ('are', 4.441628932952881, 0.0014295146882391191)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1998, space travel", was,"[('was', 10.688628196716309, 0.749010237894795), ('will', 7.2112250328063965, 0.023135066302837792), ('is', 9.479240417480469, 0.22348959830301687), ('were', 5.124118804931641, 0.0028698026386628174), ('are', 4.472198963165283, 0.001495294860687422)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 1999, space travel", was,"[('was', 10.744829177856445, 0.7519724424228007), ('will', 7.2340087890625, 0.022463219635011203), ('is', 9.521595001220703, 0.22128810630133336), ('were', 5.15800666809082, 0.00281757663948394), ('are', 4.4996442794799805, 0.0014586550013708515)]"
meta-llama/Llama-3.2-1B,"Yesterday, in 2000, space travel", was,"[('was', 10.839435577392578, 0.7602453102041297), ('will', 7.386887073516846, 0.024073042691154505), ('is', 9.559944152832031, 0.21148408199586088), ('were', 5.258361339569092, 0.0028649959024610607), ('are', 4.492903232574463, 0.0013325692063940434)]"
