model,input_text,generated_token
meta-llama/Llama-3.2-1B,The year is 2004. VHS tapes will be, replaced
meta-llama/Llama-3.2-1B,The year is 2004. CD racks is, a
meta-llama/Llama-3.2-1B,The year is 2004. CD racks was, a
meta-llama/Llama-3.2-1B,The year is 2004. CD racks will be, the
meta-llama/Llama-3.2-1B,The year is 2004. Zepplins is, a
meta-llama/Llama-3.2-1B,The year is 2004. Zepplins was, a
meta-llama/Llama-3.2-1B,The year is 2004. Zepplins will be, flying
meta-llama/Llama-3.2-1B,The year is 2004. carriages is, a
meta-llama/Llama-3.2-1B,The year is 2004. carriages was, founded
meta-llama/Llama-3.2-1B,The year is 2004. carriages will be, pulled
meta-llama/Llama-3.2-1B,The year is 2004. check books is, a
meta-llama/Llama-3.2-1B,The year is 2004. check books was, born
meta-llama/Llama-3.2-1B,The year is 2004. check books will be, in
meta-llama/Llama-3.2-1B,The year is 2004. credit cards is, one
meta-llama/Llama-3.2-1B,The year is 2004. credit cards was, first
meta-llama/Llama-3.2-1B,The year is 2004. credit cards will be, phased
meta-llama/Llama-3.2-1B,The year is 2004. milk delivery is, still
meta-llama/Llama-3.2-1B,The year is 2004. milk delivery was, a
meta-llama/Llama-3.2-1B,The year is 2004. milk delivery will be, a
meta-llama/Llama-3.2-1B,The year is 2004. ice boxes is, a
meta-llama/Llama-3.2-1B,The year is 2004. ice boxes was, founded
meta-llama/Llama-3.2-1B,The year is 2004. ice boxes will be, made
meta-llama/Llama-3.2-1B,The year is 2004. swing dancing is, a
meta-llama/Llama-3.2-1B,The year is 2004. swing dancing was, big
meta-llama/Llama-3.2-1B,The year is 2004. swing dancing will be, a
meta-llama/Llama-3.2-1B,The year is 2004. Vaudeville Shows is, in
meta-llama/Llama-3.2-1B,The year is 2004. Vaudeville Shows was, a
meta-llama/Llama-3.2-1B,The year is 2004. Vaudeville Shows will be, held
meta-llama/Llama-3.2-1B,The year is 2004. imperialism is, on
meta-llama/Llama-3.2-1B,The year is 2004. imperialism was, in
meta-llama/Llama-3.2-1B,The year is 2004. imperialism will be, dead
meta-llama/Llama-3.2-1B,The year is 2004. the Olympics is, in
meta-llama/Llama-3.2-1B,The year is 2004. the Olympics was, in
meta-llama/Llama-3.2-1B,The year is 2004. the Olympics will be, held
meta-llama/Llama-3.2-1B,The year is 2007. Wi-Fi is, all
meta-llama/Llama-3.2-1B,The year is 2007. Wi-Fi was, still
meta-llama/Llama-3.2-1B,The year is 2007. Wi-Fi will be, available
meta-llama/Llama-3.2-1B,The year is 2007. washboards is, an
meta-llama/Llama-3.2-1B,The year is 2007. washboards was, a
meta-llama/Llama-3.2-1B,The year is 2007. washboards will be, a
meta-llama/Llama-3.2-1B,The year is 2007. The Knickerbocker Trust Company is, a
meta-llama/Llama-3.2-1B,The year is 2007. The Knickerbocker Trust Company was, founded
meta-llama/Llama-3.2-1B,The year is 2007. The Knickerbocker Trust Company will be, celebrating
meta-llama/Llama-3.2-1B,The year is 2007. COVID is, here
meta-llama/Llama-3.2-1B,The year is 2007. COVID was, just
meta-llama/Llama-3.2-1B,The year is 2007. COVID will be, a
meta-llama/Llama-3.2-1B,The year is 2007. the Taj Mahal is, one
meta-llama/Llama-3.2-1B,The year is 2007. the Taj Mahal was, built
meta-llama/Llama-3.2-1B,The year is 2007. the Taj Mahal will be, in
meta-llama/Llama-3.2-1B,The year is 2007. steam engines is, a
meta-llama/Llama-3.2-1B,The year is 2007. steam engines was, the
meta-llama/Llama-3.2-1B,The year is 2007. steam engines will be, replaced
meta-llama/Llama-3.2-1B,The year is 2007. websites is, the
meta-llama/Llama-3.2-1B,The year is 2007. websites was, launched
meta-llama/Llama-3.2-1B,The year is 2007. websites will be, around
meta-llama/Llama-3.2-1B,The year is 2007. telephones is, the
meta-llama/Llama-3.2-1B,The year is 2007. telephones was, an
meta-llama/Llama-3.2-1B,The year is 2007. telephones will be, the
meta-llama/Llama-3.2-1B,The year is 2007. satellites is, a
meta-llama/Llama-3.2-1B,The year is 2007. satellites was, a
meta-llama/Llama-3.2-1B,The year is 2007. satellites will be, able
meta-llama/Llama-3.2-1B,The year is 2007. social media is, taking
meta-llama/Llama-3.2-1B,The year is 2007. social media was, just
meta-llama/Llama-3.2-1B,The year is 2007. social media will be, in
meta-llama/Llama-3.2-1B,The year is 2007. planes is, a
meta-llama/Llama-3.2-1B,The year is 2007. planes was, a
meta-llama/Llama-3.2-1B,The year is 2007. planes will be, grounded
meta-llama/Llama-3.2-1B,The year is 2007. needles is, a
meta-llama/Llama-3.2-1B,The year is 2007. needles was, just
meta-llama/Llama-3.2-1B,The year is 2007. needles will be, replaced
meta-llama/Llama-3.2-1B,The year is 2007. alcohol is, legal
meta-llama/Llama-3.2-1B,The year is 2007. alcohol was, banned
meta-llama/Llama-3.2-1B,The year is 2007. alcohol will be, legal
meta-llama/Llama-3.2-1B,The year is 2007. video games is, booming
meta-llama/Llama-3.2-1B,The year is 2007. video games was, at
meta-llama/Llama-3.2-1B,The year is 2007. video games will be, made
meta-llama/Llama-3.2-1B,The year is 2007. iPhones is, not
meta-llama/Llama-3.2-1B,The year is 2007. iPhones was, released
meta-llama/Llama-3.2-1B,The year is 2007. iPhones will be, released
meta-llama/Llama-3.2-1B,The year is 2007. South Sudan is, still
meta-llama/Llama-3.2-1B,The year is 2007. South Sudan was, still
meta-llama/Llama-3.2-1B,The year is 2007. South Sudan will be, a
meta-llama/Llama-3.2-1B,The year is 2007. USSR is, on
meta-llama/Llama-3.2-1B,The year is 2007. USSR was, in
meta-llama/Llama-3.2-1B,The year is 2007. USSR will be, gone
meta-llama/Llama-3.2-1B,The year is 2007. Russia is, at
meta-llama/Llama-3.2-1B,The year is 2007. Russia was, on
meta-llama/Llama-3.2-1B,The year is 2007. Russia will be, hosting
meta-llama/Llama-3.2-1B,The year is 2007. India is, in
meta-llama/Llama-3.2-1B,The year is 2007. India was, in
meta-llama/Llama-3.2-1B,The year is 2007. India will be, the
meta-llama/Llama-3.2-1B,The year is 2007. influenza is, still
meta-llama/Llama-3.2-1B,The year is 2007. influenza was, a
meta-llama/Llama-3.2-1B,The year is 2007. influenza will be, an
meta-llama/Llama-3.2-1B,The year is 2007. organ transplants is, a
meta-llama/Llama-3.2-1B,The year is 2007. organ transplants was, the
meta-llama/Llama-3.2-1B,The year is 2007. organ transplants will be, performed
meta-llama/Llama-3.2-1B,The year is 2007. electricity is, generated
meta-llama/Llama-3.2-1B,The year is 2007. electricity was, not
meta-llama/Llama-3.2-1B,The year is 2007. electricity will be, free
meta-llama/Llama-3.2-1B,The year is 2007. Eiffel Tower is, still
meta-llama/Llama-3.2-1B,The year is 2007. Eiffel Tower was, built
meta-llama/Llama-3.2-1B,The year is 2007. Eiffel Tower will be, 
meta-llama/Llama-3.2-1B,The year is 2007. transistors is, a
meta-llama/Llama-3.2-1B,The year is 2007. transistors was, the
meta-llama/Llama-3.2-1B,The year is 2007. transistors will be, around
meta-llama/Llama-3.2-1B,The year is 2007. Istanbul is, the
meta-llama/Llama-3.2-1B,The year is 2007. Istanbul was, the
meta-llama/Llama-3.2-1B,The year is 2007. Istanbul will be, the
meta-llama/Llama-3.2-1B,The year is 2007. Constantinople is, the
meta-llama/Llama-3.2-1B,The year is 2007. Constantinople was, under
meta-llama/Llama-3.2-1B,The year is 2007. Constantinople will be, the
meta-llama/Llama-3.2-1B,The year is 2007. trains is, the
meta-llama/Llama-3.2-1B,The year is 2007. trains was, released
meta-llama/Llama-3.2-1B,The year is 2007. trains will be, running
meta-llama/Llama-3.2-1B,The year is 2007. pagers is, a
meta-llama/Llama-3.2-1B,The year is 2007. pagers was, a
meta-llama/Llama-3.2-1B,The year is 2007. pagers will be, replaced
meta-llama/Llama-3.2-1B,The year is 2007. floppy disks is, still
meta-llama/Llama-3.2-1B,The year is 2007. floppy disks was, the
meta-llama/Llama-3.2-1B,The year is 2007. floppy disks will be, replaced
meta-llama/Llama-3.2-1B,The year is 2007. telegrams is, a
meta-llama/Llama-3.2-1B,The year is 2007. telegrams was, released
meta-llama/Llama-3.2-1B,The year is 2007. telegrams will be, delivered
meta-llama/Llama-3.2-1B,The year is 2007. VHS tapes is, the
meta-llama/Llama-3.2-1B,The year is 2007. VHS tapes was, a
meta-llama/Llama-3.2-1B,The year is 2007. VHS tapes will be, obsolete
meta-llama/Llama-3.2-1B,The year is 2007. CD racks is, the
meta-llama/Llama-3.2-1B,The year is 2007. CD racks was, the
meta-llama/Llama-3.2-1B,The year is 2007. CD racks will be, in
meta-llama/Llama-3.2-1B,The year is 2007. Zepplins is, a
meta-llama/Llama-3.2-1B,The year is 2007. Zepplins was, a
meta-llama/Llama-3.2-1B,The year is 2007. Zepplins will be, the
meta-llama/Llama-3.2-1B,The year is 2007. carriages is, a
meta-llama/Llama-3.2-1B,The year is 2007. carriages was, founded
meta-llama/Llama-3.2-1B,The year is 2007. carriages will be, pulled
meta-llama/Llama-3.2-1B,The year is 2007. check books is, a
meta-llama/Llama-3.2-1B,The year is 2007. check books was, a
meta-llama/Llama-3.2-1B,The year is 2007. check books will be, in
meta-llama/Llama-3.2-1B,The year is 2007. credit cards is, a
meta-llama/Llama-3.2-1B,The year is 2007. credit cards was, still
meta-llama/Llama-3.2-1B,The year is 2007. credit cards will be, the
meta-llama/Llama-3.2-1B,The year is 2007. milk delivery is, a
meta-llama/Llama-3.2-1B,The year is 2007. milk delivery was, a
meta-llama/Llama-3.2-1B,The year is 2007. milk delivery will be, an
meta-llama/Llama-3.2-1B,The year is 2007. ice boxes is, the
meta-llama/Llama-3.2-1B,The year is 2007. ice boxes was, the
meta-llama/Llama-3.2-1B,The year is 2007. ice boxes will be, the
meta-llama/Llama-3.2-1B,The year is 2007. swing dancing is, at
meta-llama/Llama-3.2-1B,The year is 2007. swing dancing was, a
meta-llama/Llama-3.2-1B,The year is 2007. swing dancing will be, a
meta-llama/Llama-3.2-1B,The year is 2007. Vaudeville Shows is, a
meta-llama/Llama-3.2-1B,The year is 2007. Vaudeville Shows was, a
meta-llama/Llama-3.2-1B,The year is 2007. Vaudeville Shows will be, playing
meta-llama/Llama-3.2-1B,The year is 2007. imperialism is, at
meta-llama/Llama-3.2-1B,The year is 2007. imperialism was, in
meta-llama/Llama-3.2-1B,The year is 2007. imperialism will be, gone
meta-llama/Llama-3.2-1B,The year is 2007. the Olympics is, coming
meta-llama/Llama-3.2-1B,The year is 2007. the Olympics was, going
meta-llama/Llama-3.2-1B,The year is 2007. the Olympics will be, in
meta-llama/Llama-3.2-1B,The year is 2010. Wi-Fi is, everywhere
meta-llama/Llama-3.2-1B,The year is 2010. Wi-Fi was, just
meta-llama/Llama-3.2-1B,The year is 2010. Wi-Fi will be, available
meta-llama/Llama-3.2-1B,The year is 2010. washboards is, a
meta-llama/Llama-3.2-1B,The year is 2010. washboards was, born
meta-llama/Llama-3.2-1B,The year is 2010. washboards will be, seen
meta-llama/Llama-3.2-1B,The year is 2010. The Knickerbocker Trust Company is, a
meta-llama/Llama-3.2-1B,The year is 2010. The Knickerbocker Trust Company was, formed
meta-llama/Llama-3.2-1B,The year is 2010. The Knickerbocker Trust Company will be, celebrating
meta-llama/Llama-3.2-1B,The year is 2010. COVID is, in
meta-llama/Llama-3.2-1B,The year is 2010. COVID was, just
meta-llama/Llama-3.2-1B,The year is 2010. COVID will be, in
meta-llama/Llama-3.2-1B,The year is 2010. the Taj Mahal is, in
meta-llama/Llama-3.2-1B,The year is 2010. the Taj Mahal was, being
meta-llama/Llama-3.2-1B,The year is 2010. the Taj Mahal will be, destroyed
meta-llama/Llama-3.2-1B,The year is 2010. steam engines is, a
meta-llama/Llama-3.2-1B,The year is 2010. steam engines was, invented
meta-llama/Llama-3.2-1B,The year is 2010. steam engines will be, used
meta-llama/Llama-3.2-1B,The year is 2010. websites is, not
meta-llama/Llama-3.2-1B,The year is 2010. websites was, founded
meta-llama/Llama-3.2-1B,The year is 2010. websites will be, everywhere
meta-llama/Llama-3.2-1B,The year is 2010. telephones is, a
meta-llama/Llama-3.2-1B,The year is 2010. telephones was, a
meta-llama/Llama-3.2-1B,The year is 2010. telephones will be, replaced
meta-llama/Llama-3.2-1B,The year is 2010. satellites is, the
meta-llama/Llama-3.2-1B,The year is 2010. satellites was, a
meta-llama/Llama-3.2-1B,The year is 2010. satellites will be, launched
meta-llama/Llama-3.2-1B,The year is 2010. social media is, everywhere
meta-llama/Llama-3.2-1B,The year is 2010. social media was, just
meta-llama/Llama-3.2-1B,The year is 2010. social media will be, a
meta-llama/Llama-3.2-1B,The year is 2010. planes is, a
meta-llama/Llama-3.2-1B,The year is 2010. planes was, in
meta-llama/Llama-3.2-1B,The year is 2010. planes will be, able
meta-llama/Llama-3.2-1B,The year is 2010. needles is, a
meta-llama/Llama-3.2-1B,The year is 2010. needles was, a
meta-llama/Llama-3.2-1B,The year is 2010. needles will be, used
meta-llama/Llama-3.2-1B,The year is 2010. alcohol is, still
meta-llama/Llama-3.2-1B,The year is 2010. alcohol was, legalized
meta-llama/Llama-3.2-1B,The year is 2010. alcohol will be, outlaw
meta-llama/Llama-3.2-1B,The year is 2010. video games is, still
meta-llama/Llama-3.2-1B,The year is 2010. video games was, an
meta-llama/Llama-3.2-1B,The year is 2010. video games will be, big
meta-llama/Llama-3.2-1B,The year is 2010. iPhones is, in
meta-llama/Llama-3.2-1B,The year is 2010. iPhones was, the
meta-llama/Llama-3.2-1B,The year is 2010. iPhones will be, released
meta-llama/Llama-3.2-1B,The year is 2010. South Sudan is, a
meta-llama/Llama-3.2-1B,The year is 2010. South Sudan was, a
meta-llama/Llama-3.2-1B,The year is 2010. South Sudan will be, celebrating
meta-llama/Llama-3.2-1B,The year is 2010. USSR is, gone
meta-llama/Llama-3.2-1B,The year is 2010. USSR was, in
meta-llama/Llama-3.2-1B,The year is 2010. USSR will be, dis
meta-llama/Llama-3.2-1B,The year is 2010. Russia is, at
meta-llama/Llama-3.2-1B,The year is 2010. Russia was, the
meta-llama/Llama-3.2-1B,The year is 2010. Russia will be, the
meta-llama/Llama-3.2-1B,The year is 2010. India is, in
meta-llama/Llama-3.2-1B,The year is 2010. India was, the
meta-llama/Llama-3.2-1B,The year is 2010. India will be, celebrating
meta-llama/Llama-3.2-1B,The year is 2010. influenza is, a
meta-llama/Llama-3.2-1B,The year is 2010. influenza was, the
meta-llama/Llama-3.2-1B,The year is 2010. influenza will be, declared
meta-llama/Llama-3.2-1B,The year is 2010. organ transplants is, a
meta-llama/Llama-3.2-1B,The year is 2010. organ transplants was, a
meta-llama/Llama-3.2-1B,The year is 2010. organ transplants will be, performed
meta-llama/Llama-3.2-1B,The year is 2010. electricity is, available
meta-llama/Llama-3.2-1B,The year is 2010. electricity was, available
meta-llama/Llama-3.2-1B,The year is 2010. electricity will be, free
meta-llama/Llama-3.2-1B,The year is 2010. Eiffel Tower is, on
meta-llama/Llama-3.2-1B,The year is 2010. Eiffel Tower was, built
meta-llama/Llama-3.2-1B,The year is 2010. Eiffel Tower will be, 
meta-llama/Llama-3.2-1B,The year is 2010. transistors is, still
meta-llama/Llama-3.2-1B,The year is 2010. transistors was, invented
meta-llama/Llama-3.2-1B,The year is 2010. transistors will be, replaced
meta-llama/Llama-3.2-1B,The year is 2010. Istanbul is, a
meta-llama/Llama-3.2-1B,The year is 2010. Istanbul was, a
meta-llama/Llama-3.2-1B,The year is 2010. Istanbul will be, the
meta-llama/Llama-3.2-1B,The year is 2010. Constantinople is, a
meta-llama/Llama-3.2-1B,The year is 2010. Constantinople was, a
meta-llama/Llama-3.2-1B,The year is 2010. Constantinople will be, the
meta-llama/Llama-3.2-1B,The year is 2010. trains is, a
meta-llama/Llama-3.2-1B,The year is 2010. trains was, the
meta-llama/Llama-3.2-1B,The year is 2010. trains will be, running
meta-llama/Llama-3.2-1B,The year is 2010. pagers is, the
meta-llama/Llama-3.2-1B,The year is 2010. pagers was, the
meta-llama/Llama-3.2-1B,The year is 2010. pagers will be, used
meta-llama/Llama-3.2-1B,The year is 2010. floppy disks is, still
meta-llama/Llama-3.2-1B,The year is 2010. floppy disks was, the
meta-llama/Llama-3.2-1B,The year is 2010. floppy disks will be, replaced
meta-llama/Llama-3.2-1B,The year is 2010. telegrams is, an
meta-llama/Llama-3.2-1B,The year is 2010. telegrams was, a
meta-llama/Llama-3.2-1B,The year is 2010. telegrams will be, sent
meta-llama/Llama-3.2-1B,The year is 2010. VHS tapes is, the
meta-llama/Llama-3.2-1B,The year is 2010. VHS tapes was, the
meta-llama/Llama-3.2-1B,The year is 2010. VHS tapes will be, replaced
meta-llama/Llama-3.2-1B,The year is 2010. CD racks is, a
meta-llama/Llama-3.2-1B,The year is 2010. CD racks was, a
meta-llama/Llama-3.2-1B,The year is 2010. CD racks will be, obsolete
meta-llama/Llama-3.2-1B,The year is 2010. Zepplins is, a
meta-llama/Llama-3.2-1B,The year is 2010. Zepplins was, a
meta-llama/Llama-3.2-1B,The year is 2010. Zepplins will be, the
meta-llama/Llama-3.2-1B,The year is 2010. carriages is, a
meta-llama/Llama-3.2-1B,The year is 2010. carriages was, founded
meta-llama/Llama-3.2-1B,The year is 2010. carriages will be, driven
meta-llama/Llama-3.2-1B,The year is 2010. check books is, an
meta-llama/Llama-3.2-1B,The year is 2010. check books was, the
meta-llama/Llama-3.2-1B,The year is 2010. check books will be, released
meta-llama/Llama-3.2-1B,The year is 2010. credit cards is, the
meta-llama/Llama-3.2-1B,The year is 2010. credit cards was, not
meta-llama/Llama-3.2-1B,The year is 2010. credit cards will be, replaced
meta-llama/Llama-3.2-1B,The year is 2010. milk delivery is, a
meta-llama/Llama-3.2-1B,The year is 2010. milk delivery was, a
